userId,wine,color,grapes,appellation,category,rate,aromaKeys,sweetness,body,intensity,acidity,depth,clarity,vintage,hue,tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valpolicella Ripasso Classico Superiore Le Muraie,Red,"Chardonnay, Trebbiano, Corvinone, Corvina Veronese, Malvasia, Rondinella, Moscato, Cortese, Oseleta",Valpolicella Ripasso,,4,blackberry,Medium Sweet,Full Bodied,Powerful,Fresh,Dark,Clear,2017.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Crémant d'Alsace Brut Rosè,Rose,,Crémant d'Alsace,,5,strawberry,Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Salmon,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Franciacorta DOCG Nature,White,,Franciacorta,,4,"lemon-peel, bread",Bone Dry,Light,Moderate,Crisp,Medium,Clear,,Straw Yellow,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chianti Classico,Red,"Sangiovese, Canaiolo Nero",Chianti Classico,,4,raspberry,Bone Dry,Full Bodied,Aromatic,Crisp,Dark,Clear,2016.0,Purplish,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Chardonnay Biele Zôe Cuvée 85/15,White,Chardonnay,,,3,,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2018.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Bishop’s Leap,White,Sauvignon Blanc,,,4,grapefruit,Bone Dry,Light,Moderate,Crisp,Pale,Clear,2020.0,Straw Yellow,Not Present
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese di Romagna Superiore,Red,Sangiovese,,MediumRed,4,"plum, blueberry",Dry,Medium Full,Moderate,Fresh,Medium,,2016.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Istrice,Red,"Cabernet Sauvignon, Cabernet Franc",Alto Adige,,4,"blackberry, coffee",Dry,Full Bodied,Aromatic,Smooth,Pale,Clear,2017.0,Garnet,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Mazon Trattmannhof Blauburgunder - Pinot Nero,Red,"Pinot Nero, Blauburgunder",Südtirol - Alto Adige,,5,"cherry, cranberry",Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2018.0,Ruby,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Sangiovese,Red,,,,3,,Bone Dry,Medium Full,Aromatic,Smooth,Dark,Clear,2018.0,Purplish,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Trentodoc Brut,White,,Trento,,3,apple,Bone Dry,Medium Full,Moderate,Tart,Pale,Clear,,Straw Yellow,Soft
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Merlot,Red,,,,2,,Dry,Light,Moderate,Tart,Medium,Clear,2018.0,Purplish,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Valdobbiadene Prosecco Superiore,White,,,,3,,Bone Dry,Light,Moderate,Crisp,Pale,Clear,,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Cabernet Sauvignon,Red,Cabernet Sauvignon,Napa Valley,BoldRed,5,"red-cherry, blackcurrant",Bone Dry,Full Bodied,Powerful,Fresh,Dark,Clear,2018.0,Ruby,Dry Tannins
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Gewürztraminer,White,,,,3,orange-peel,Dry,Medium Full,Aromatic,Crisp,Pale,Clear,2019.0,Straw Yellow,Round
36fec3ea-e183-491d-b65a-6c7ac90fafa5,Metodo Classico Pas Dosé,White,,Alto Adige,,5,grapefruit,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2016.0,Straw Yellow,Round
3dd9219a-c64e-4c5a-a61b-aad6a417a69a,Brachetto Piemonte,Red,Brachetto,Piemonte,,3,"strawberry, red-cherry, raspberry",Sweet,Light,Aromatic,Flabby,Pale,Clear,2020.0,Ruby,Soft
49e99d4d-3b1a-4bd3-82dc-0319128a930a,Gato Negro Merlot,Red,Merlot,Central Valley,MediumRed,4,"plum, cherry, blueberry, raisin, black-pepper",Dry,Medium Full,Moderate,Fresh,Medium,Clear,2021.0,Purplish,Round
32a9af10-6efe-41bc-8c6a-2d93fcbe88dd,Lambrusco Rosé Secco,Rose,Lambrusco,Emilia-Romagna,Sparkling,5,"raspberry, cherry",Bone Dry,Light,Aromatic,Crisp,Medium,Slight Haze,2020.0,Salmon,Not Present
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,White Blend,White,"Muscat Blanc, Sauvignon Blanc, Sémillon, Viognier, Chardonnay",California,,4,,,,,,,,,,
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Sauvignon Blanc,White,Sauvignon Blanc,Marlborough,LightWhite,4,,Dry,Medium Full,,Crisp,Pale,Clear,,Straw Yellow,Soft
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Pinot Grigio Trentino,White,Pinot Grigio,Trentino,LightWhite,4,,,,,,,,,,
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon (815),Red,Cabernet Sauvignon,California,BoldRed,3,,Dry,Medium Full,Moderate,Smooth,Dark,Clear,,Purplish,Soft
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Cabernet Sauvignon,Red,Cabernet Sauvignon,Napa Valley,BoldRed,4,,Dry,Full Bodied,Moderate,Fresh,Dark,,,Purplish,Round
b61f83a4-48c5-49a5-aee5-72f7d5221b2a,Essensia Orange Muscat,White,Orange Muscat,Madera,Dessert,5,"apricot, fig",Very Sweet,Medium Full,Powerful,Fresh,Medium,Clear,,Amber,Not Present
a8cc530e-e3fe-4a50-a043-a376ea599bf2,Nespolino Rubicone Sangiovese - Merlot,Red,"Merlot, Sangiovese",Rubicone,MediumRed,4,"blackcurrant, cherry, oak",Medium Sweet,Medium Full,Aromatic,Fresh,Dark,Slight Haze,,Garnet,Dry Tannins
a2b48f73-6857-4bcc-a590-6b1ca17dc885,Ginepreta,Red,"Cabernet Sauvignon, Merlot",Umbria,,4,"plum, red-cherry, blackberry",Dry,,Aromatic,Fresh,Dark,Clear,,Ruby,Round
d48fd3bd-06e9-4368-97b9-aae545388325,Chardonnay,White,Chardonnay,Vin de Pays,RichWhite,3,"peach, jasmine",Dry,Medium Full,Aromatic,Tart,Medium,Slight Haze,,Gold,Dry Tannins
0c0fb748-ee39-4687-b1a4-65044a48a02f,Vipra Rossa Umbria,Red,"Merlot, Sangiovese, Montepulciano",Umbria,MediumRed,3,"cherry, forest-floor",Dry,Medium Full,Aromatic,Fresh,Medium,Cloudy,,Purplish,Dry Tannins
8d43f723-f1e6-42ae-9e08-484403d2f5a3,Châteauneuf-du-Pape,Red,"Grenache, Mourvedre, Cinsault, Shiraz/Syrah",Châteauneuf-du-Pape,,3,,Sweet,,Moderate,Crisp,Medium,Cloudy,,Ruby,Dry Tannins
86ddb2c4-016f-47ed-8cf9-aa0a3564b7f8,Puntalice,Rose,,,,5,"mulberry, violet, rose",Bone Dry,Light,Aromatic,Crisp,,Clear,2021.0,,Not Present
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Omega Rosso,Red,"Refosco dal Peduncolo rosso, Merlot",Friuli-Venezia Giulia,MediumRed,3,"cherry, rose, tobacco",,Medium Full,Moderate,Fresh,Medium,Slight Haze,,Ruby,Round
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Chardonnay,White,Chardonnay,Südtirol - Alto Adige,RichWhite,3,,Dry,,Moderate,Crisp,Medium,Clear,,Greenish,
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia,White,Malvasia,Collio,SweetWhite,4,"orange, ginger, apple, peach, rocks",Bone Dry,Medium Full,Moderate,Fresh,Pale,Slight Haze,2019.0,Straw Yellow,Not Present
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Vitovska acciaio,White,Vitovska,Carso,SweetWhite,3,"peach, rocks, flint",Medium Sweet,,Moderate,Fresh,Pale,Clear,2019.0,Greenish,Not Present
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Perlé,White,Chardonnay,Trento,Sparkling,5,,Bone Dry,Medium Full,Aromatic,Smooth,Medium,Slight Haze,2015.0,Straw Yellow,Not Present
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Terrano,Red,Terrano,Carso,MediumRed,2,"smoke, grass",,,Aromatic,Crisp,Medium,Cloudy,,Ruby,Soft
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia legno,White,Malvasia,Carso,SweetWhite,3,,Bone Dry,Medium Full,Aromatic,Smooth,Medium,Slight Haze,,Gold,Not Present
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Malvasia,White,Malvasia,Friuli-Venezia Giulia,SweetWhite,4,,Bone Dry,Light,Low,Fresh,Pale,Slight Haze,,Straw Yellow,
9a3cc655-c88e-4c1b-95e2-add7579ff4c2,Bollicina,White,,Carso,Sparkling,3,,Bone Dry,Light,Low,Fresh,Pale,Clear,,Greenish,Not Present
45749629-7f44-49a1-92ef-ae32c959b290,Alberti 154 Malbec,Red,Malbec,Mendoza,BoldRed,4,"blueberry, hazelnut",Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,,Garnet,Round
45749629-7f44-49a1-92ef-ae32c959b290,Traluna Toscana,Red,Sangiovese,Toscana,MediumRed,4,,Dry,Medium Full,Aromatic,Fresh,Dark,Slight Haze,2021.0,Ruby,Dry Tannins
45749629-7f44-49a1-92ef-ae32c959b290,Chablis 'La Pierrelée',White,Chardonnay,Chablis,RichWhite,4,"acacia, lime",Bone Dry,Medium Full,Aromatic,Crisp,Pale,Clear,,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Mastrojanni Brunello di Montalcino,Red,Sangiovese,Brunello di Montalcino,,3,"fruits, spices, tabacco",Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Mastrojanni Brunello di Montalcino,Red,Sangiovese,Brunello di Montalcino,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance,Red,"Merlot, Cabernet Sauvignon, Sangiovese, Cabernet Franc",Maremma Toscana,,3,"smoke, black berries, leather, spieces, oak",Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2005.0,Garnet,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chance,Red,"Merlot, Cabernet Sauvignon, Sangiovese, Cabernet Franc",Maremma Toscana,,3,,Dry,Full Bodied,Aromatic,Fresh,Dark,Clear,2005.0,Garnet,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pojega,Red,"corvonone, corvina, rondinella, merlot",Valpolicella Ripasso,,3,,Medium Sweet,Medium Full,Moderate,Smooth,Dark,Clear,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pojega,Red,"corvonone, corvina, rondinella, merlot",Valpolicella Ripasso,,3,,Medium Sweet,Medium Full,Moderate,Smooth,Dark,Clear,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jesera Pinot Grigio,White,Pinot Grigio,Collio,,4,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jesera Pinot Grigio,White,Pinot Grigio,Collio,,4,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rosè ,Rose,"Pinot Noir, Chardonnay",,,3,,Dry,Light,Moderate,Fresh,Medium,Clear,2011.0,Salmon,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brut Rosè ,Rose,"Pinot Noir, Chardonnay",,,3,,Dry,Light,Moderate,Fresh,Medium,Clear,2011.0,Salmon,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Frascole Riserva,Red,"Chianti,  Cannaiolo",Chianti,,4,,Bone Dry,,,Crisp,Medium,Clear,2015.0,Purplish,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri+,Red,"Cabernet Sauvignon, Cabernet Franc",Bolgheri,,2,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2012.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri+,Red,"Cabernet Sauvignon, Cabernet Franc",Bolgheri,,2,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2012.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Vitovska,White,Vitovska,Carso-Kras,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2015.0,Amber,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Vitovska,White,Vitovska,Carso-Kras,,3,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2015.0,Amber,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Imperial Brut,White,"Pinot Noir,  Chardonnay,  Pinot Meunier",Champagne,,3,,Medium Sweet,Medium Full,Aromatic,Fresh,Medium,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Imperial Brut,White,"Pinot Noir,  Chardonnay,  Pinot Meunier",Champagne,,3,,Medium Sweet,Medium Full,Moderate,Fresh,Pale,Clear,,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,Red,Primitivo,Primitivo di Manduria,,2,,Dry,Full Bodied,Moderate,Smooth,Dark,Slight Haze,2014.0,Garnet,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ater,Red,Primitivo,Primitivo di Manduria,,3,,Dry,Full Bodied,Moderate,Smooth,Dark,Slight Haze,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bakàn,Red,Montepulciano,Montepulciano d'Abruzzo ,,3,"basamic, spicy, fruity",Medium Sweet,Full Bodied,Aromatic,Smooth,Dark,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano 60,Red,Montepulciano,Montepulciano d'Abruzzo ,,1,,Medium Sweet,Medium Full,Moderate,Smooth,Dark,Slight Haze,2015.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso,Rose,Lambrusco,Lambrusco di Sorbara,,5,,Bone Dry,Light,Aromatic,,Pale,,,Salmon,
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rimosso,Rose,Lambrusco,Lambrusco di Sorbara,,5,,Bone Dry,Light,Aromatic,,Pale,Cloudy,,Salmon,
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sizzano,Red,,,,2,,Dry,Light,Moderate,Fresh,Medium,Clear,2013.0,Ruby,Hard
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus,Red,"Nerello Cappuccio, Nerello Mascalese",Etna,,3,,Dry,Light,Moderate,Fresh,Pale,Clear,2013.0,Purplish,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pistus,Red,"Nerello Cappuccio, Nerello Mascalese",Etna,,3,,Dry,Light,Moderate,Fresh,Pale,Clear,2013.0,Purplish,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,Red,Nebbiolo,Barolo,,2,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2014.0,Garnet,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo,Red,Nebbiolo,Barolo,,2,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2014.0,Garnet,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Tramonto d’oca,Red,Petit Verdot,Maremma Toscana,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2010.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Tramonto d’oca,Red,Petit Verdot,Maremma Toscana,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2010.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Terrebianche col fondo,White,"Pignoletto, Trebbiano (Ugni Blanc)",Emilia,,4,,Bone Dry,Light,Moderate,Tart,Pale,Cloudy,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Terrebianche col fondo,White,"Pignoletto, Trebbiano (Ugni Blanc)",Emilia,,4,,Bone Dry,Light,Moderate,Tart,Pale,Cloudy,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot grigio,White,Pinot Grigio,Friuli Grave,,2,,Medium Sweet,Light,Moderate,Smooth,Medium,Clear,2010.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Pinot grigio,White,Pinot Grigio,Friuli Grave,,2,,Medium Sweet,Light,Moderate,Smooth,Medium,Clear,2010.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut,White,Chardonnay,Trento,,3,,Medium Sweet,Medium Full,Aromatic,Fresh,Medium,Clear,2013.0,Gold,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rotari brut,White,Chardonnay,Trento,,3,,Medium Sweet,Medium Full,Aromatic,Fresh,Pale,Clear,2013.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Scopello,Red,Frappato,Terre Siciliane,,3,,Dry,Light,Low,Fresh,Pale,Clear,2016.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein,Red,Lagrein,Alto Adige,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein,Red,Lagrein,Alto Adige,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sancerre Rosè ,Rose,Pinot Noir,Sancerre,,3,,Dry,Light,Low,Fresh,Pale,Clear,2017.0,Pink,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo,Red,Nebbiolo,Langhe,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2015.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Langhe Nebbiolo,Red,Nebbiolo,Langhe,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2015.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Gavi Masera,White,Cortese,Gavi,,3,,Bone Dry,Medium Full,Moderate,Crisp,Pale,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Guidalberto,Red,"Cabernet Sauvignon, Merlot, Sangiovese",Toscana,,4,,Dry,Medium Full,,Fresh,Dark,,,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montefalco Rosso,Red,"Sangiovese, Merlot, sagrantino",Montefalco,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montefalco Rosso,Red,"Sangiovese, Merlot, sagrantino",Montefalco,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cantine Povero Dolcetto Monferrato DOC,Red,Dolcetto,Monferrato,,3,,Dry,Light,Moderate,Smooth,Medium,Clear,2015.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Volevo’,White,Pecorino,Terre di Chieti,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2017.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein Riserva,Red,Lagrein,,,4,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2011.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Lagrein Riserva,Red,Lagrein,,,4,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2011.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Jurançon Sec,White,"Petit Manseng, Gros Manseng",Jurançon,,3,,Dry,Medium Full,Moderate,Smooth,Pale,Slight Haze,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,Red,Corvina,Verona,,2,,Dry,Light,Moderate,Smooth,Medium,Clear,2017.0,Purplish,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Corvina ,Red,Corvina,Verona,,2,,Dry,Light,Moderate,Smooth,Medium,Clear,2017.0,Purplish,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Kerner,White,Kerner,,,4,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2018.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino ,Red,"Sangiovese,  Cannaiolo,  Colorino,  Trebbiano,  Malvasia",Toscano Toscana,,5,,Bone Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bitornino ,Red,"Sangiovese,  Cannaiolo,  Colorino,  Trebbiano,  Malvasia",Toscano Toscana,,5,,Dry,Medium Full,Aromatic,Fresh,Dark,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nagelforst 1268,White,,,,4,,Bone Dry,Light,Aromatic,Fresh,Pale,Clear,2016.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cuvée n 4,White,Chardonnay,Franciacorta,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2012.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Cuvée n 4,White,Chardonnay,Franciacorta,,3,,Dry,Medium Full,Moderate,Tart,Pale,Clear,2012.0,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Barolo Castiglione,Red,Nebbiolo,Barolo,,4,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico,Red,"Sangiovese,  Canaiolo",Chianti Classico,,3,,Dry,Light,Low,Fresh,Pale,Clear,2016.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Chianti classico,Red,"Sangiovese,  Canaiolo",Chianti Classico,,3,,Dry,Medium Full,Moderate,Fresh,Pale,Clear,2016.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ruche',Red,Ruche,Ruche di Castiglione Monferrato,,3,,Dry,Light,Low,Fresh,Medium,Clear,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Ruche',Red,Ruche,Ruche di Castiglione Monferrato,,3,,Dry,Medium Full,Moderate,Fresh,Medium,,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Montepulciano d'Abruzzo Vallevo’,Red,Montepulciano,Montepulciano d'Abruzzo ,,3,,Dry,Light,Moderate,Fresh,Medium,Clear,2015.0,Purplish,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Nizza Titon,Red,Barbera,Barbera d'Alba,,4,,Dry,Full Bodied,Moderate,Fresh,Dark,Clear,2014.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Rustico,White,Glera (Prosecco),Prosecco,,4,,Dry,Light,Moderate,Fresh,Pale,Clear,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bolgheri Superiore Sondraia,Red,"Merlot, Cabernet Sauvignon, Cabernet Franc",Bolgheri Superiore,,3,,Bone Dry,Medium Full,Aromatic,Fresh,Medium,Slight Haze,,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bricco Riva Bianca ,Red,"Croatina,  Barbera,  Ughetta",Buttafuoco dell’Oltrepò PaveseOltrepò Pavese,,3,,Dry,Medium Full,Aromatic,Fresh,Dark,Cloudy,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Bricco Riva Bianca ,Red,"Croatina,  Barbera,  Ughetta",Buttafuoco dell’Oltrepò PaveseOltrepò Pavese,,3,,Dry,Medium Full,Moderate,Fresh,Dark,Slight Haze,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Oseleta",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Moderate,Smooth,Dark,Slight Haze,2014.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Oseleta",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Smooth,Dark,Slight Haze,2014.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Rossignola",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Smooth,Dark,Slight Haze,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Corvinone, Rondinella, Rossignola",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Fresh,Dark,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone,Red,"Corvina, Rondinella, Oseleta",Amarone della Valpolicella,,4,,Medium Sweet,Full Bodied,Aromatic,Fresh,Dark,Clear,2010.0,Ruby,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Crognolo ,Red,Sangiovese,Toscano Toscana,,3,,Dry,Medium Full,Moderate,Fresh,Dark,Clear,2016.0,Ruby,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Sanrosè ,Rose,Sangiovese,,,4,,Bone Dry,Light,Moderate,Tart,Pale,Clear,2017.0,Salmon,Dry Tannins
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino ,Red,Sangiovese,Brunello di Montalcino,,4,,Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2013.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Brunello di Montalcino ,Red,Sangiovese,Brunello di Montalcino,,4,,Dry,Full Bodied,Aromatic,Fresh,Medium,Clear,2013.0,Garnet,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Simbiotico,White,Chardonnay,Franciacorta,,3,,Dry,Medium Full,Moderate,Crisp,Pale,Slight Haze,,Straw Yellow,Not Present
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Graham's Block 7,Red,Pinot Noir,,,3,,Bone Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2013.0,Garnet,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Graham's Block 7,Red,Pinot Noir,,,3,,Bone Dry,Medium Full,Aromatic,Crisp,Medium,Clear,2013.0,Garnet,Soft
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Amarone Campo del Titari,Red,"Corvina, Corvinone, Rondinella",Amarone della Valpolicella,,4,,Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,2011.0,Ruby,Round
f8c400a6-ded1-40b8-95d2-a263d05c30ce,Taurasi,Red,Domina,,,3,,Dry,Full Bodied,Moderate,Smooth,Dark,Clear,2009.0,Garnet,Dry Tannins
